,30-39,40-49,50-59,60-69
ENSG00000170412.18,0.3154248229192477,0.3203348887531293,0.1789819939420867,0.2636576734280612
ENSG00000244019.1,0.0,0.0,0.0,0.0
ENSG00000207784.3,0.0,0.0,0.0,0.0
ENSG00000261537.1,0.3403420379138779,0.28742017302286166,0.07415191888193565,0.1622996810928724
ENSG00000162456.10,0.0,0.13772354694485842,0.0,0.0
ENSG00000216721.3,0.0,0.1,0.2492465727073368,0.0
ENSG00000266807.1,0.0,0.0,0.0,0.0
ENSG00000200508.1,0.0,0.0,0.0,0.0
ENSG00000253532.1,0.028963566187760838,0.17187995024622812,0.0315283046380148,0.10792696667690316
ENSG00000288759.1,0.5416405890283679,0.37543362402432867,0.4418202145580771,0.3345970074359179
ENSG00000054523.19,0.4109952106182839,0.4884324062556546,0.45919934544825175,0.46687664828945036
ENSG00000211643.2,0.6897303663668056,0.2772917953998019,0.40505008386582825,0.3994526194828858
ENSG00000265251.1,0.0,0.0,0.0,0.0
ENSG00000207869.1,0.0,0.0,0.0,0.0
ENSG00000228340.7,0.24827497344465643,0.4477709216131943,0.36392188874167647,0.30866196760819165
ENSG00000289455.1,0.43049927889568024,0.39219684505662833,0.2326098900278588,0.01812838344236988
ENSG00000189120.5,0.16852079832032513,0.34784667032226213,0.3468977955453958,0.07949323343944055
ENSG00000112561.19,0.37867804149807627,0.4599480150981874,0.31555336862372696,0.4668165306973145
ENSG00000176956.13,0.5946511949528144,0.09787674435451474,0.14638295455293815,0.4255773903995469
ENSG00000172232.10,0.9156699821285883,0.22290477843742257,0.26159646005969184,0.4446159453961722
ENSG00000267686.2,0.0,0.22241292179445837,0.0,0.0
ENSG00000123104.12,0.3250163162556523,0.3805230525383431,0.24819210060137048,0.3345927928767889
ENSG00000160818.17,0.11858710380190755,0.057906145534278405,0.32694498666120714,0.28586627137371595
ENSG00000153822.15,0.5,0.14259628590195259,0.0805021794948349,0.09493939212993371
ENSG00000186132.15,0.39087884083923796,0.3624766471808736,0.42446519891866763,0.6244549215259184
ENSG00000261239.6,0.3005130369648186,0.0740556671858466,0.2952370195108612,0.16286099849001867
ENSG00000255457.1,0.0,0.1,0.0,0.0
ENSG00000075336.12,0.5921530955755085,0.3199932503962941,0.6158974872429689,0.42815487959939286
ENSG00000288932.1,0.2958941355123291,0.2633668378046135,0.37676549280497507,0.5579166967965868
ENSG00000156675.16,0.052522814879274425,0.24714003768787296,0.33353435165119316,0.12234422698659547
ENSG00000227430.1,0.12829954475799873,0.0,0.0,0.25
ENSG00000284219.1,0.0,0.0,0.0,0.0
ENSG00000213194.3,0.6888523643471115,0.08466117317815339,0.11637829553783621,0.06875707971481243
ENSG00000174177.13,0.3462387651204995,0.2515062725009119,0.5306626964617068,0.5257631901506895
ENSG00000008513.16,0.34872080483079876,0.24177257776285047,0.48549258190094374,0.44422339184767284
ENSG00000270280.1,0.0,0.1,0.0,0.0
ENSG00000243314.1,0.5,0.074478895588702,0.18286178990796575,0.0
ENSG00000224459.2,0.0,0.16651054031805873,0.21200444995884088,0.30611392133236304
ENSG00000207474.1,0.0,0.0,0.0,0.0
ENSG00000273328.5,0.2756182486012884,0.508545804898461,0.39936328272313515,0.11760310170428422
ENSG00000169213.7,0.08214375851799506,0.3282858008177275,0.1495381353793347,0.1699851092827217
ENSG00000174669.12,0.4396753306087187,0.29938685788809144,0.4839433084961457,0.2009353921617491
ENSG00000130202.10,0.188170850277407,0.5993886629679073,0.5600037231949258,0.35759358144344217
ENSG00000101888.12,0.18660840465533285,0.5804674243204502,0.6269630082378388,0.5980355988093209
ENSG00000235718.9,0.2973938550637434,0.41937246938187106,0.27656913993456433,0.285745176939566
ENSG00000212789.4,0.0806690964255477,0.24656985399415224,0.2632090599791645,0.37554305006079647
ENSG00000224511.2,0.5321970812051988,0.3789908962451611,0.31750034957829815,0.33606387715450625
ENSG00000255418.6,0.25633816247936914,0.3299454978910691,0.26366110397946085,0.47694480102695763
ENSG00000166959.8,0.13049539739516292,0.1361042245962269,0.009204548548050261,0.010986001625592582
ENSG00000225912.1,0.28430620123052663,0.31267900861001846,0.6233557065441642,0.2517662457935613
ENSG00000207156.1,0.0,0.0,0.0,0.0
ENSG00000251442.7,0.05383016132938423,0.34932810396366937,0.1937203767627165,0.1369740850753452
ENSG00000287762.1,0.34221496022522413,0.18862487438535122,0.4135775051971863,0.5130794574981398
ENSG00000257813.2,0.0,0.23154532707160186,0.13217520977542346,0.0
ENSG00000151079.7,0.18433712913918437,0.46574088774068567,0.4362001529868518,0.28868330278407206
ENSG00000172901.21,0.0033086698062958124,0.1471090800007709,0.012862690848942798,0.010546409010759853
ENSG00000130307.12,0.5785299722776558,0.3443574625951602,0.25933897479208246,0.379251887157275
ENSG00000252338.1,0.0,0.0,0.0,0.0
ENSG00000269937.1,0.5064954449664413,0.39523852893034506,0.6131434411817536,0.5476615133185083
ENSG00000078043.16,0.4853862734511518,0.3670640830438301,0.24695691941700548,0.4568028291974734
ENSG00000115421.13,0.14413138408149034,0.3494685414629658,0.21288268116980785,0.3777527690829773
ENSG00000232680.2,0.0496366459429706,0.09830941729718035,0.35676882154925005,0.015649996500092273
ENSG00000231364.3,0.0,0.0,0.25,0.0
ENSG00000207235.1,0.0,0.0,0.0,0.0
ENSG00000169164.7,0.14062611424088997,0.0,0.0,0.41405785732962513
ENSG00000116478.12,0.18038340770120634,0.31579720523696714,0.6605657467085329,0.3721469362272534
ENSG00000187175.5,0.0,0.1524086369160592,0.0,0.0
ENSG00000289090.1,0.5,0.1460802487591939,0.10801168520987298,0.0
ENSG00000251228.1,0.0,0.0,0.0,0.0
ENSG00000285043.3,0.5167541796028432,0.4539809699390169,0.36572402051256897,0.5765654732341224
ENSG00000285405.1,0.0,0.0,0.0,0.0
ENSG00000132970.14,0.5010222589007627,0.3903655109818037,0.36687982182932666,0.6769738611002318
ENSG00000168575.10,0.22228534161703878,0.38619698971973837,0.3284903976521873,0.17981447474556778
ENSG00000173432.13,0.019348133745776645,0.14898823586718885,0.278693549571292,0.00639197450513471
ENSG00000129559.13,0.3489138867339022,0.43513150979754245,0.5629726719887885,0.4639830826597262
ENSG00000212623.1,0.0,0.0,0.0,0.0
ENSG00000232057.1,0.17576417213881418,0.09854164858688422,0.09199195208616584,0.36548650886632533
ENSG00000224751.2,0.23912373138130288,0.13931477831851882,0.1377481934333481,0.3259629435975814
ENSG00000247130.2,0.0,0.0,0.0,0.25
ENSG00000229882.1,0.0,0.1778378721899246,0.10485642918720572,0.0
