,30-39,40-49,50-59,60-69
ENSG00000253502.1,0.36380447411916805,0.3230004628882826,0.10087925395500633,0.24130935042123614
ENSG00000243503.2,0.0,0.15078916296802095,0.12629363690679413,0.04955414722506734
ENSG00000253134.1,0.0,0.0,0.25,0.0
ENSG00000088356.6,0.24867579576320817,0.31842686852579094,0.48010467913067356,0.445471348333813
ENSG00000129968.17,0.0,0.37534828374471524,0.42227809703101093,0.40598398768161514
ENSG00000162601.11,0.6746605594634386,0.5637769916571242,0.27369335841648945,0.30985740771034415
ENSG00000236690.2,0.0,0.0,0.0,0.0
ENSG00000272088.1,0.10883804162757565,0.3827047644694627,0.0882692240870079,0.1436334750261572
ENSG00000138772.13,0.4591743702485527,0.49422135522984245,0.5997707293916805,0.2531858402744901
ENSG00000214182.5,0.024475592084793565,0.05730525026089291,0.08699144927544726,0.20298922814569065
ENSG00000268235.7,0.0,0.0,0.0,0.0
ENSG00000228541.2,0.6343890839252273,0.47714602501041703,0.05456600556532068,0.1359448512801355
ENSG00000188816.4,0.24755120213713266,0.19174782947462155,0.08946738646482635,0.0
ENSG00000251090.2,0.0,0.0,0.25,0.0
ENSG00000225740.1,0.0,0.0,0.0,0.0
ENSG00000288734.1,0.25067788327951784,0.49625846755262576,0.2563076679857046,0.40034844318395946
ENSG00000162073.14,0.29900515556590157,0.8352240192629651,0.7058457892401334,0.41864378098388416
ENSG00000240364.1,0.0,0.0,0.0,0.0
ENSG00000285831.1,0.0,0.1564608552808333,0.10762974676256784,0.35506909848292945
ENSG00000101311.16,1.0,0.39859857304541135,0.18401379933818748,0.3927066012968315
ENSG00000131482.10,0.0,0.21688948904084226,0.2106421625901026,0.10789646740344898
ENSG00000222514.1,0.0,0.0,0.0,0.0
ENSG00000232382.2,0.8731298149614802,0.24327255381956941,0.16413168694650443,0.2641970864233086
ENSG00000267898.1,0.7295420026817658,0.5205410875768148,0.5741077726726783,0.37329408126216695
ENSG00000253116.1,0.5759570787474616,0.22801288640409156,0.0,0.1779293169871554
ENSG00000204314.12,0.030722731947419674,0.38447089626306313,0.3300695202295784,0.40206839149889145
ENSG00000272267.2,0.020446874130921843,0.15408122619311737,0.013402482009105597,0.016786746577589738
ENSG00000089685.15,0.023757095000197275,0.28151808814052276,0.28906031290336515,0.30488632029475365
ENSG00000141378.15,0.19662174706460359,0.32564956823749425,0.5347993900533873,0.34293742651131964
ENSG00000254852.8,0.3530261952738597,0.2680309275203029,0.29639066984185136,0.31140501923429204
ENSG00000238812.1,0.0,0.0,0.0,0.0
ENSG00000228793.3,0.15047103643346083,0.34293292042588747,0.20593439473031983,0.3278794289817079
ENSG00000268433.1,0.17496340504739272,0.07508352459090456,0.0355896644107309,0.20106458557345644
ENSG00000183690.13,0.0940098633982395,0.41360041449299995,0.13582760161520685,0.12610849007035232
ENSG00000126266.3,0.0,0.24461618576652883,0.1298477498649039,0.19046740100285273
ENSG00000232893.1,0.0,0.0,0.2967146376285824,0.2465540680233896
ENSG00000250480.3,0.0,0.0,0.0,0.0
ENSG00000270069.2,0.5942265992892395,0.27518266776865336,0.33450743478039946,0.43459676379565965
ENSG00000075914.13,1.0,0.3918457370444125,0.47439616373993254,0.5435768325593731
ENSG00000211747.3,0.46359786970400707,0.37724277045158006,0.3021392200950263,0.18173540618683034
ENSG00000185238.13,0.563633324795638,0.6094045066007963,0.5773379538183033,0.5138155105324772
ENSG00000250915.2,0.0,0.0,0.0,0.0
ENSG00000069493.15,0.44424602730500984,0.42998128120812357,0.21630872917552652,0.48044955917334337
ENSG00000151726.15,0.028044529891411058,0.2773411662334258,0.19487144639190768,0.11328368897912104
ENSG00000254812.2,0.0,0.4371127709839648,0.4207963969378369,0.44593279235281735
ENSG00000262135.1,0.0,0.0,0.0,0.0
ENSG00000181693.9,0.0,0.125,0.17893624337554107,0.0
ENSG00000167491.18,0.0,0.6369703560720266,0.6573230904448535,0.42113309635991775
ENSG00000227220.1,0.3963215626760314,0.35644949968902395,0.354453586366419,0.34636805634470563
ENSG00000111642.16,0.08193977890429371,0.4205063213827643,0.4181918402247603,0.10891854475864733
ENSG00000271086.7,0.20839504414696672,0.4913926765878668,0.23268789162631734,0.42711389205354605
ENSG00000074695.6,0.43310896009494143,0.5890773345942739,0.5226737501854324,0.35882627453889143
ENSG00000235258.1,0.5986101301804041,0.4286795800744635,0.12428086879942801,0.25372012521035514
ENSG00000197181.12,0.22231615560198545,0.22269076287898526,0.14930763431083477,0.48707773830658824
ENSG00000007341.19,0.2474620795024281,0.2846915050175578,0.52735771096952,0.5760664955638864
ENSG00000257829.1,0.6565088405028205,0.2465070066263169,0.2015998711549497,0.2856044980276241
ENSG00000255967.1,0.1562041229595476,0.2217501659672075,0.2916153512040431,0.10161686681997145
ENSG00000252587.1,0.0,0.0,0.0,0.0
ENSG00000167283.9,0.03348108321465342,0.1634809765360387,0.5918809573338881,0.5592421906809119
ENSG00000204283.4,0.035364894607417145,0.23271764699808817,0.03230137684064889,0.05179055823336712
ENSG00000124795.17,0.3511378439549083,0.4930178791054443,0.5735241141409951,0.46135684950282246
ENSG00000207168.1,0.0,0.11012025558291585,0.16600630466162858,0.26239831875689906
